"House","Date","Subject","Policy vote","PolicyLink","Party","Vote","Vote Count","description","policy_type","political_leaning"
"Commons",2011-04-26,"Finance Bill — Reject Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=256","SNP","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill — Reject Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=256","SNP","OTHER",4,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill — Reject Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=256","SNP","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill — Reject Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=256","SNP","OTHER",2,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill 2011 — Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=257","Con","FOR",274,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill 2011 — Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=257","Con","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill 2011 — Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=257","Con","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill 2011 — Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=257","Con","OTHER",31,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill 2011 — Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=257","Lab","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill 2011 — Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=257","Lab","OTHER",199,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill 2011 — Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=257","Lab","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill 2011 — Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=257","Lab","OTHER",55,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill 2011 — Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=257","LDem","FOR",41,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill 2011 — Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=257","LDem","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill 2011 — Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=257","LDem","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill 2011 — Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=257","LDem","OTHER",15,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill 2011 — Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=257","PC","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill 2011 — Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=257","PC","OTHER",3,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill 2011 — Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=257","PC","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill 2011 — Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=257","PC","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill 2011 — Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=257","SNP","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill 2011 — Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=257","SNP","OTHER",4,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill 2011 — Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=257","SNP","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill 2011 — Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=257","SNP","OTHER",2,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-22,"Opposition Day — The Economy","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-22&house=commons&number=304","Con","FOR",257,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-22,"Opposition Day — The Economy","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-22&house=commons&number=304","Con","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-22,"Opposition Day — The Economy","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-22&house=commons&number=304","Con","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-22,"Opposition Day — The Economy","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-22&house=commons&number=304","Con","OTHER",48,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-22,"Opposition Day — The Economy","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-22&house=commons&number=304","Green","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-22,"Opposition Day — The Economy","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-22&house=commons&number=304","Green","OTHER",1,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-22,"Opposition Day — The Economy","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-22&house=commons&number=304","Green","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-22,"Opposition Day — The Economy","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-22&house=commons&number=304","Green","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-22,"Opposition Day — The Economy","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-22&house=commons&number=304","Lab","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-22,"Opposition Day — The Economy","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-22&house=commons&number=304","Lab","OTHER",202,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-22,"Opposition Day — The Economy","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-22&house=commons&number=304","Lab","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-22,"Opposition Day — The Economy","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-22&house=commons&number=304","Lab","OTHER",52,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-22,"Opposition Day — The Economy","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-22&house=commons&number=304","LDem","FOR",47,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-22,"Opposition Day — The Economy","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-22&house=commons&number=304","LDem","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-22,"Opposition Day — The Economy","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-22&house=commons&number=304","LDem","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-22,"Opposition Day — The Economy","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-22&house=commons&number=304","LDem","OTHER",9,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-22,"Opposition Day — The Economy","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-22&house=commons&number=304","PC","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-22,"Opposition Day — The Economy","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-22&house=commons&number=304","PC","OTHER",2,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-22,"Opposition Day — The Economy","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-22&house=commons&number=304","PC","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-22,"Opposition Day — The Economy","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-22&house=commons&number=304","PC","OTHER",1,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-28,"Value Added Tax (Change of Rate) Order 2011","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-28&house=commons&number=308","Con","FOR",252,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-28,"Value Added Tax (Change of Rate) Order 2011","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-28&house=commons&number=308","Con","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-28,"Value Added Tax (Change of Rate) Order 2011","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-28&house=commons&number=308","Con","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-28,"Value Added Tax (Change of Rate) Order 2011","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-28&house=commons&number=308","Con","OTHER",53,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-28,"Value Added Tax (Change of Rate) Order 2011","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-28&house=commons&number=308","Green","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-28,"Value Added Tax (Change of Rate) Order 2011","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-28&house=commons&number=308","Green","OTHER",1,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-28,"Value Added Tax (Change of Rate) Order 2011","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-28&house=commons&number=308","Green","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-28,"Value Added Tax (Change of Rate) Order 2011","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-28&house=commons&number=308","Green","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-28,"Value Added Tax (Change of Rate) Order 2011","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-28&house=commons&number=308","Lab","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-28,"Value Added Tax (Change of Rate) Order 2011","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-28&house=commons&number=308","Lab","OTHER",4,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-28,"Value Added Tax (Change of Rate) Order 2011","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-28&house=commons&number=308","Lab","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-28,"Value Added Tax (Change of Rate) Order 2011","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-28&house=commons&number=308","Lab","OTHER",246,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-28,"Value Added Tax (Change of Rate) Order 2011","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-28&house=commons&number=308","LDem","FOR",41,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-28,"Value Added Tax (Change of Rate) Order 2011","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-28&house=commons&number=308","LDem","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-28,"Value Added Tax (Change of Rate) Order 2011","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-28&house=commons&number=308","LDem","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-28,"Value Added Tax (Change of Rate) Order 2011","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-28&house=commons&number=308","LDem","OTHER",15,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-28,"Value Added Tax (Change of Rate) Order 2011","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-28&house=commons&number=308","PC","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-28,"Value Added Tax (Change of Rate) Order 2011","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-28&house=commons&number=308","PC","OTHER",2,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-28,"Value Added Tax (Change of Rate) Order 2011","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-28&house=commons&number=308","PC","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-28,"Value Added Tax (Change of Rate) Order 2011","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-28&house=commons&number=308","PC","OTHER",1,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-28,"Value Added Tax (Change of Rate) Order 2011","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-28&house=commons&number=308","SNP","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-28,"Value Added Tax (Change of Rate) Order 2011","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-28&house=commons&number=308","SNP","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-28,"Value Added Tax (Change of Rate) Order 2011","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-28&house=commons&number=308","SNP","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-06-28,"Value Added Tax (Change of Rate) Order 2011","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-06-28&house=commons&number=308","SNP","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-07-05,"Finance Bill — Third Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-07-05&house=commons&number=317","Con","FOR",242,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-07-05,"Finance Bill — Third Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-07-05&house=commons&number=317","Con","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-07-05,"Finance Bill — Third Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-07-05&house=commons&number=317","Con","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-07-05,"Finance Bill — Third Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-07-05&house=commons&number=317","Con","OTHER",62,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-07-05,"Finance Bill — Third Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-07-05&house=commons&number=317","Green","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-07-05,"Finance Bill — Third Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-07-05&house=commons&number=317","Green","OTHER",1,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-07-05,"Finance Bill — Third Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-07-05&house=commons&number=317","Green","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
